id,object_file,wind_speed,rotate_angle,num_iterations,resolution,drag_coefficient,moment_coefficient,lift_coefficient,front_lift_coefficient,rear_lift_coefficient,input_mesh_path,openfoam_mesh_path,pressure_field_mesh_path,streamlines_mesh_path
0nmyv3vvsxi1mhxutsd5u5f7k,object_507.obj,10,95,300,5,0.4978323,0.05492564,0.4219897,0.1118041,0.04579297,data/train/10j54yj53nb7rpoa88248upmj/input_mesh.obj,data/train/0sbru150iifvb3rbupghwyz8y/openfoam_mesh.obj,data/train/0jge9azx6km2a0f53vu6hckzv/pressure_field_mesh.vtk,data/train/0vgfdtqbccw0txxgscmqvhuu4/streamlines_mesh.ply
0fkuqxb729e4jcwynw1pigytk,object_175.obj,12,233,300,5,0.695208,-0.08330057,-0.2866944,0.02097324,-0.2018309,data/train/036cpocbnjez2xuz3vj9hyo7c/input_mesh.obj,data/train/0hufds80r0dqertjj2ve79vgm/openfoam_mesh.obj,data/train/1381gj6fuqqfm9f4tip0izb8b/pressure_field_mesh.vtk,data/train/0eu1f55fcr73b925g6q94ggi6/streamlines_mesh.ply
0b7u239cvhnop94fv1wcp4thi,object_663.obj,11,180,300,5,0.5174254,0.0254645,-0.006829131,0.2504969,-0.3107156,data/train/0xb3jxb5c95w4i8sc7jiat876/input_mesh.obj,data/train/0vjo7uyit44fcq3oiobik9vmu/openfoam_mesh.obj,data/train/0x7nxzx82og1ys2m2xctbwnms/pressure_field_mesh.vtk,data/train/136qd706ar4wy4ejhiz5uv3cm/streamlines_mesh.ply
0ndr5w92k6w56pb4g6r8yxrq1,object_528.obj,25,180,300,5,0.2508754,0.1433363,0.1066469,0.459461,0.1254942,data/train/081qsichtihnonar6o3atdqdy/input_mesh.obj,data/train/0imtq5snozp1t3bq3zwbpjwez/openfoam_mesh.obj,data/train/13qisax22cka003h11ks8goq1/pressure_field_mesh.vtk,data/train/049z1q227rzn4egavv87zjv1d/streamlines_mesh.ply
033j86bzshvw737frxhx75sh0,object_122.obj,17,180,300,5,0.7546616,0.5049395,0.4135107,-0.1965453,-0.2022375,data/train/0nixq7m1mtcm10eef40xxs5q0/input_mesh.obj,data/train/020tujq10fpihk0yrej1faut2/openfoam_mesh.obj,data/train/12uthqnei0m2fy4psd18kufdy/pressure_field_mesh.vtk,data/train/0j844vi0o06i7p6z850zqj4rt/streamlines_mesh.ply
136qd706ar4wy4ejhiz5uv3cm,object_353.obj,12,209,300,5,1.076796,0.5417275,-0.1698287,-0.1837762,-0.14258,data/train/0rjr18hiavp3rpdf4in99yzh7/input_mesh.obj,data/train/063ssjq09kkzmq3diz3bjs2yx/openfoam_mesh.obj,data/train/03a8x30tp5sq4ni6om1wntk27/pressure_field_mesh.vtk,data/train/0oc35aosxs44h30jae41ghntw/streamlines_mesh.ply
08ya0oumqzb7559g8jtc6gxk3,object_18.obj,30,305,300,5,0.9499438,0.358699,-0.2974364,0.3915272,-0.04283412,data/train/12noju878gvh4ukoamf9mm2y2/input_mesh.obj,data/train/00f3o04wpygdeqk9sx95409df/openfoam_mesh.obj,data/train/07qgtvpmvez8x0matr3ycoheg/pressure_field_mesh.vtk,data/train/0m88mi4o7cfxa3wftpw4cuogn/streamlines_mesh.ply
09aj3v6kdq4vo8429i39h2i89,object_174.obj,44,316,300,5,0.2181372,0.444576,-0.1313236,-0.04503361,-0.1301482,data/train/0nxhuga99zdjjrxqnij73e2ru/input_mesh.obj,data/train/0jpwq33ytsyw1ebk5ddu8yaik/openfoam_mesh.obj,data/train/0vj2ehu3gdfb5izy9d00ht1id/pressure_field_mesh.vtk,data/train/0vy137q9erksoqdanavii5ggp/streamlines_mesh.ply
0td67ynk63m2kqdr71e4b248e,object_222.obj,48,287,300,5,0.2255149,-0.02554784,-0.01367664,1.014042,0.01936793,data/train/10nrkvp6n0jdzk3thikn9iwfv/input_mesh.obj,data/train/0oxgc78k1pawthxbsgxxcrgmb/openfoam_mesh.obj,data/train/142jthaoy48y1fz5xit7vhu61/pressure_field_mesh.vtk,data/train/0c6vdb58194ph6mrzihxvxyxe/streamlines_mesh.ply
0bnqa3t3sgiokgjbh47ige71q,object_593.obj,26,180,300,5,0.3630524,0.2651763,0.1361862,0.2986761,-0.0557923,data/train/09aj3v6kdq4vo8429i39h2i89/input_mesh.obj,data/train/10nrkvp6n0jdzk3thikn9iwfv/openfoam_mesh.obj,data/train/11vjey9ed67uyhihbcwnjcu1x/pressure_field_mesh.vtk,data/train/0nqp6cmt94yket6h9jkmr9f0m/streamlines_mesh.ply
0v035nt6qf80uegv8ph4n6jyf,object_503.obj,10,203,300,5,0.4567163,-0.1144991,0.3047347,0.1410345,-0.01872476,data/train/09pf55k9zwsg7jihqndhinxc2/input_mesh.obj,data/train/04tmtwmd1woj11xcnct2yfzf3/openfoam_mesh.obj,data/train/0ts7atbpewzkg37ry64kha1tx/pressure_field_mesh.vtk,data/train/047dym77gkrqttzu6rnm4ohzx/streamlines_mesh.ply
0yug1hc7xjuymp6oixuws921w,object_622.obj,23,54,300,5,0.5067003,0.0162563,0.46966,0.005917315,-0.09695049,data/train/0hp3f9izo0ymh6dk2dicwvs2i/input_mesh.obj,data/train/08wr7qsjj7n19rq7b2tsmw3af/openfoam_mesh.obj,data/train/0nty3j9irdk8o9epdi5iointy/pressure_field_mesh.vtk,data/train/0nur9mxkq9ak7q5dnu3mbkaxu/streamlines_mesh.ply
13osur069cjby1pc56g7t7pgv,object_572.obj,29,316,300,5,0.7626024,0.1608644,0.2021843,-0.06329167,0.008674426,data/train/0ir2hwfg9si6bemona8oi0f53/input_mesh.obj,data/train/01okgz3bxy8we7h5scdir3jyh/openfoam_mesh.obj,data/train/0t6yjn9448tcxgc963u51z5db/pressure_field_mesh.vtk,data/train/0izurc918d9v3j7ecx6thtdgm/streamlines_mesh.ply
0ucjg864vnor5ko9oewo4u65x,object_579.obj,41,180,300,5,0.5216882,0.1177468,-0.4578315,0.517011,-0.1331393,data/train/0s80gxeri1fczf9bbrt24aw0e/input_mesh.obj,data/train/0e6s4ike5f9nyjpqiprvqdb55/openfoam_mesh.obj,data/train/10wvzpx0966zcs9hu1fcm8vcu/pressure_field_mesh.vtk,data/train/0qbqfv74efs2zcjgjdqqiebxo/streamlines_mesh.ply
025ycmwgfd1wsnp7rqhd49y58,object_119.obj,19,180,300,5,0.8135933,0.2085227,0.1444308,0.8015743,-0.02424595,data/train/0is204f084ca67xm1mqnmsv1i/input_mesh.obj,data/train/01qdr6n5xyjtefrmpcsq19ctz/openfoam_mesh.obj,data/train/12mk6ehni6btps0qrwjsop2q4/pressure_field_mesh.vtk,data/train/0n7tbaygfud41swvq6t23sj2r/streamlines_mesh.ply
0ps2vuxwg2k91cvj4yr2w0q54,object_596.obj,26,9,300,5,0.2443801,0.4242786,0.1765267,0.6513832,-0.1732469,data/train/0817mqdciqnu2bacw1kvzuoyw/input_mesh.obj,data/train/081qsichtihnonar6o3atdqdy/openfoam_mesh.obj,data/train/04wbcqesitdy6mewdkgpz6gef/pressure_field_mesh.vtk,data/train/0ftiejpijv3ka3wxebv7x6cn7/streamlines_mesh.ply
0zo9boqv47t4vuc4zwwd5499o,object_475.obj,43,232,300,5,0.4552625,0.2051392,0.5058662,0.3747173,-0.08136783,data/train/05k4zn08fxr0mbkxvnj14wxy5/input_mesh.obj,data/train/10bf4wegr6tpfru0fvo3wqyc1/openfoam_mesh.obj,data/train/0ubg2as5z770gth7jx26di5wm/pressure_field_mesh.vtk,data/train/0akkpqgoz96mmgv0iqa8vvr5d/streamlines_mesh.ply
0heqbfgtajs2f4zouc2ekpiyw,object_578.obj,16,223,300,5,0.4412056,0.3250861,0.2153043,0.1179445,-0.1873458,data/train/0c74iu3riz1iaettdup0e2jc0/input_mesh.obj,data/train/0m1bs2sn2d53a7qtmkp6otnaj/openfoam_mesh.obj,data/train/0ps2vuxwg2k91cvj4yr2w0q54/pressure_field_mesh.vtk,data/train/0td67ynk63m2kqdr71e4b248e/streamlines_mesh.ply
0crxc1yqwfyvbf9whwakr2dbd,object_483.obj,14,0,300,5,0.6261505,0.05804566,0.02224844,-0.08654563,-0.009147063,data/train/00tja7r22zueu09t127texxy2/input_mesh.obj,data/train/0ey2e13qimvdrh7j0yeihkqpw/openfoam_mesh.obj,data/train/0nmyv3vvsxi1mhxutsd5u5f7k/pressure_field_mesh.vtk,data/train/0hufds80r0dqertjj2ve79vgm/streamlines_mesh.ply
0cfh6trpgbqbebt37h3cfbhgd,object_205.obj,25,0,300,5,1.152312,0.1156902,-0.008835419,0.6077637,0.0731028,data/train/0crxc1yqwfyvbf9whwakr2dbd/input_mesh.obj,data/train/0vbq9ychagz3jo0jcb028bsfe/openfoam_mesh.obj,data/train/139efagc61atd1qvrnm7gnbvm/pressure_field_mesh.vtk,data/train/0bnqa3t3sgiokgjbh47ige71q/streamlines_mesh.ply
0gm8fq7hf3ne2z1yo9u6ghpch,object_445.obj,27,180,300,5,0.6887797,0.2521947,-0.2363781,0.5776724,-0.1281554,data/train/0cnzfs7g0huk5eigij5h6mfui/input_mesh.obj,data/train/01d5bgu8wni1rwby8nw4321vg/openfoam_mesh.obj,data/train/0ztoymn9x4hmyoub4ec06fkoj/pressure_field_mesh.vtk,data/train/02ei5bv88w41un421gquo38up/streamlines_mesh.ply
01rd2fy87irjqu9hfxuyrkdg3,object_36.obj,30,201,300,5,1.574381,0.3291804,0.8315192,0.169591,-0.1103352,data/train/01bjoyt7306iudiyyz7ho46th/input_mesh.obj,data/train/0uyiwqduz3guj5h7ptw8gtyey/openfoam_mesh.obj,data/train/0dzdfjsfiyiyi7x2u7fjvhaog/pressure_field_mesh.vtk,data/train/0rxnczws6hjzs6ik9bdbc87n5/streamlines_mesh.ply
0xb3jxb5c95w4i8sc7jiat876,object_5.obj,30,58,300,5,0.7032889,0.1393046,0.1940029,0.02855802,-0.1006231,data/train/09gwks5sbtc9tuwt3w616wrhu/input_mesh.obj,data/train/0crxc1yqwfyvbf9whwakr2dbd/openfoam_mesh.obj,data/train/078z2w5pe9ngtorx6vrfz5c29/pressure_field_mesh.vtk,data/train/0ese3fws8xj3xxuj9n8fzd2mm/streamlines_mesh.ply
0u2dr5ykbto74a8voiad8ezv5,object_539.obj,17,120,300,5,0.9751205,0.1550026,-0.1697499,-0.3116468,-0.5593148,data/train/0rwcqpt5s0thdmhujz8y72ets/input_mesh.obj,data/train/03qzkzufemgo0jp20cy367uti/openfoam_mesh.obj,data/train/06ewcm02b0zwczbq4i9guwtwv/pressure_field_mesh.vtk,data/train/0ir2hwfg9si6bemona8oi0f53/streamlines_mesh.ply
0atdtpsnwvb9fnt75ohju6c5b,object_312.obj,27,330,300,5,0.5748342,-0.07611838,0.03681909,0.2166313,-0.2099283,data/train/0ftiejpijv3ka3wxebv7x6cn7/input_mesh.obj,data/train/0qgaasfwas78yq0f2o9kao1ee/openfoam_mesh.obj,data/train/02i46rjmab25ng8zh9r4t358q/pressure_field_mesh.vtk,data/train/0xh46dt7rbz7qyqq8ha7gq9dr/streamlines_mesh.ply
0am6tscbq1049qhsq0sw0jrw6,object_215.obj,28,97,300,5,0.3317156,0.8436468,0.9726588,0.09125062,0.08838942,data/train/0hc9bh3spj5ko98b16s0o30pq/input_mesh.obj,data/train/05k4zn08fxr0mbkxvnj14wxy5/openfoam_mesh.obj,data/train/0ukp6tyd0q6xufr4p7hkgn9zm/pressure_field_mesh.vtk,data/train/10hn6zok20sdcung907o9vnu2/streamlines_mesh.ply
0bs6dzwuwnv3ui3q99c07kzj7,object_481.obj,41,256,300,5,0.9181622,0.1238186,0.05133356,0.1527262,-0.1448614,data/train/0iqot71rp24xnesbpem0zygxr/input_mesh.obj,data/train/11d071fy81m0tvqf13o3d28sy/openfoam_mesh.obj,data/train/008ytd85wfqw5iri7j4w3cf7f/pressure_field_mesh.vtk,data/train/091vq2b3zryethiw37xfa5d5e/streamlines_mesh.ply
07cdwao44jyzrqpszjjyfegzw,object_145.obj,21,180,300,5,0.4869073,0.3027004,-0.03689157,0.1502414,0.08073153,data/train/05x4eg7a717izm12z7oz5c6c4/input_mesh.obj,data/train/04bhhdbziju3jt21hnc3o4a57/openfoam_mesh.obj,data/train/146bmf0idx2d8vdrsj8dbzznx/pressure_field_mesh.vtk,data/train/0utdbvizsewxo5gdu6kvxnxea/streamlines_mesh.ply
0tv48jb5w1nu5k0hyuaajoi6r,object_403.obj,45,0,300,5,0.644841,0.02905023,0.4448602,0.7024726,-0.08677201,data/train/0ei70uzfqnuokbi6bbhbctmqf/input_mesh.obj,data/train/0m88mi4o7cfxa3wftpw4cuogn/openfoam_mesh.obj,data/train/0c74iu3riz1iaettdup0e2jc0/pressure_field_mesh.vtk,data/train/0eo5o39m41ovmkd0n2mfds74k/streamlines_mesh.ply
0uueany9g3eup9whtm37goq82,object_294.obj,15,0,300,5,0.3371204,0.3220718,0.2822754,0.1533985,0.001165526,data/train/025ycmwgfd1wsnp7rqhd49y58/input_mesh.obj,data/train/08urii5mhuze53spn7rw7q3zh/openfoam_mesh.obj,data/train/0k7eenzpirgnxn3ngutev72ds/pressure_field_mesh.vtk,data/train/0fkuqxb729e4jcwynw1pigytk/streamlines_mesh.ply
10gsi7fwp7b6q8fddxiucgvxf,object_538.obj,17,180,300,5,0.4569781,0.1980766,0.04115893,0.6783673,0.00241878,data/train/0a3k5utm8khi6ouxnir59cuo5/input_mesh.obj,data/train/049z1q227rzn4egavv87zjv1d/openfoam_mesh.obj,data/train/047dym77gkrqttzu6rnm4ohzx/pressure_field_mesh.vtk,data/train/0fte9otbyadas3ssg2mehnuzh/streamlines_mesh.ply
0cvx2eim6tsianqjicz9japgm,object_228.obj,41,0,300,5,0.3607553,0.2144054,-0.2170328,0.005078339,-0.06829561,data/train/140x0wzey7rc4x4g9fx58p7p6/input_mesh.obj,data/train/0mc77n6kvhd6sks3g3p8xj1x1/openfoam_mesh.obj,data/train/01b6vq5muyezfhw1tcaj4bjeh/pressure_field_mesh.vtk,data/train/060i0ctsr5j5o2180d8bgabhu/streamlines_mesh.ply
0jpwq33ytsyw1ebk5ddu8yaik,object_332.obj,22,200,300,5,0.3271884,0.5127114,0.5265793,0.1865297,-0.1877353,data/train/12fptmquk5jim0q3otkm7j65k/input_mesh.obj,data/train/10gsi7fwp7b6q8fddxiucgvxf/openfoam_mesh.obj,data/train/0nqp6cmt94yket6h9jkmr9f0m/pressure_field_mesh.vtk,data/train/05fhyz5bmyd7n0qi6u9cj1rod/streamlines_mesh.ply
0kivcdq8qqft4g1cf9enx4ho7,object_22.obj,28,108,300,5,0.5275651,0.4467559,0.1107692,0.1333431,-0.1663286,data/train/0r2pptuoc50vfpw2x04723upf/input_mesh.obj,data/train/04wbcqesitdy6mewdkgpz6gef/openfoam_mesh.obj,data/train/0rg59w9pde42a56c25ysued89/pressure_field_mesh.vtk,data/train/0fj3jmtujs26seodyfcpue29h/streamlines_mesh.ply
0f1sedmcryv3z9ry45mp28yeb,object_574.obj,17,235,300,5,0.5201075,0.7106923,-0.03756804,0.1949662,-0.05493975,data/train/0xpp9ooj17tuqmv3ti79en3nv/input_mesh.obj,data/train/0w9f5hs10ctkw085zhubphbak/openfoam_mesh.obj,data/train/12co2fbnqtbf3djn679m7pwr3/pressure_field_mesh.vtk,data/train/02i46rjmab25ng8zh9r4t358q/streamlines_mesh.ply
0j844vi0o06i7p6z850zqj4rt,object_263.obj,29,180,300,5,0.3773125,-0.08220551,0.3758415,0.1865366,-0.01691615,data/train/01b6vq5muyezfhw1tcaj4bjeh/input_mesh.obj,data/train/0gm8fq7hf3ne2z1yo9u6ghpch/openfoam_mesh.obj,data/train/006p0rpnfm058sq1jpnyhyf8v/pressure_field_mesh.vtk,data/train/03exi7d8dsdrg05guyv4dve2b/streamlines_mesh.ply
02u6979src99j9hkdwwa17vgj,object_29.obj,19,0,300,5,0.3712517,0.1678016,0.1143635,0.326525,-0.340408,data/train/0ibcdigrarje5icb8dqsckird/input_mesh.obj,data/train/0h6utkzn2vvrxtkpe4ikydfo3/openfoam_mesh.obj,data/train/0offd0ym56gthg185m23bakob/pressure_field_mesh.vtk,data/train/0ey2e13qimvdrh7j0yeihkqpw/streamlines_mesh.ply
0oyds51r43mvg4wvqpzih0i7r,object_412.obj,38,0,300,5,0.8336813,0.01818598,0.4513692,0.2310348,-0.03398331,data/train/0kjj88mdrg9ppb0s90f97s5sg/input_mesh.obj,data/train/0vj2ehu3gdfb5izy9d00ht1id/openfoam_mesh.obj,data/train/0qt3kae1rvpbvsck8u5xvz9ce/pressure_field_mesh.vtk,data/train/06shavwa2v3spxys0r0mcn9vh/streamlines_mesh.ply
0jgxaeq53b72znvkjdrxf8j0c,object_308.obj,40,145,300,5,0.4624113,0.8997627,0.01349547,0.01646249,-0.163372,data/train/01d5bgu8wni1rwby8nw4321vg/input_mesh.obj,data/train/12a24t9oy3bzviyedmx9houwz/openfoam_mesh.obj,data/train/04bhhdbziju3jt21hnc3o4a57/pressure_field_mesh.vtk,data/train/0dzdfjsfiyiyi7x2u7fjvhaog/streamlines_mesh.ply
023d2dxk995cwy5wcg3g41663,object_565.obj,24,19,300,5,2.247649,0.2121429,-0.4774534,0.1576932,-0.117655,data/train/0k25aht1fpbs80jrda8qphize/input_mesh.obj,data/train/0hm8oo8sme7gpjxrai6bxnexv/openfoam_mesh.obj,data/train/0365135m3qmidvoii66kmhc05/pressure_field_mesh.vtk,data/train/0d89mkejaxg8odzajc18uvjr0/streamlines_mesh.ply
0p8qcj1wsc3baxooz0gy4qyzm,object_687.obj,45,308,300,5,0.9290939,0.2869491,0.208657,0.2376832,-0.1680089,data/train/01mqr0ttvbbvy8pn3ir9ycooz/input_mesh.obj,data/train/0r2pptuoc50vfpw2x04723upf/openfoam_mesh.obj,data/train/0b7u239cvhnop94fv1wcp4thi/pressure_field_mesh.vtk,data/train/13qisax22cka003h11ks8goq1/streamlines_mesh.ply
0hkda361g945v7ykfpchq9nv4,object_70.obj,39,142,300,5,0.2962021,0.1467379,0.0844253,-0.06301045,-0.007284002,data/train/05sik6r52pbfm4b7ntp1sr2pq/input_mesh.obj,data/train/06sm8bifo471jqw4t9y4fz55p/openfoam_mesh.obj,data/train/0qgaasfwas78yq0f2o9kao1ee/pressure_field_mesh.vtk,data/train/078z2w5pe9ngtorx6vrfz5c29/streamlines_mesh.ply
0bk68k8rh5f77q8iict6h3c81,object_226.obj,22,329,300,5,0.4131457,-0.01263266,-0.3202716,0.84589,-0.2593956,data/train/08oyw44xh3zuvr0hjiipiwgnu/input_mesh.obj,data/train/0m4um4jjnznwiuy8ng1ou4ema/openfoam_mesh.obj,data/train/1233r7hjho6st2kvnpc5dpcn5/pressure_field_mesh.vtk,data/train/0mn5fz23emyc5v1ngic3jfunz/streamlines_mesh.ply
0tufn5v9ebvs3yqafau2eeqc3,object_94.obj,11,279,300,5,0.5795348,0.2550451,-0.1305998,0.5620358,0.008022268,data/train/0ghzs69qsp5hi8q6a8fehfqaa/input_mesh.obj,data/train/0b20o8oobc0950rh165ythy2b/openfoam_mesh.obj,data/train/00gerc5pxp4wwzm5s6y688pwn/pressure_field_mesh.vtk,data/train/04bhhdbziju3jt21hnc3o4a57/streamlines_mesh.ply
0hm8oo8sme7gpjxrai6bxnexv,object_316.obj,18,0,300,5,0.820271,-0.05290083,0.005402015,0.003388252,-0.271635,data/train/127ju00fxcrtzso5es8u9k83s/input_mesh.obj,data/train/0w9tgj3o9h1607m39kqdg4zq3/openfoam_mesh.obj,data/train/01rd2fy87irjqu9hfxuyrkdg3/pressure_field_mesh.vtk,data/train/1381gj6fuqqfm9f4tip0izb8b/streamlines_mesh.ply
0izurc918d9v3j7ecx6thtdgm,object_375.obj,12,315,300,5,0.9478624,0.05335606,-0.0672406,-0.1992408,-0.02215588,data/train/0jxk9q9kba32t4mdbe07fye55/input_mesh.obj,data/train/091vq2b3zryethiw37xfa5d5e/openfoam_mesh.obj,data/train/0yb5rzk6fxavux52q5jy7205k/pressure_field_mesh.vtk,data/train/0xkrifbfr48ocqn92hoxptzim/streamlines_mesh.ply
0w0roauwd9gsea1i4j6720uoq,object_563.obj,29,226,300,5,0.7044021,0.2314712,0.2179388,-0.01115425,-0.2095183,data/train/029xr65ctz9c822hm4snurbsz/input_mesh.obj,data/train/04q5q4xwhfc8vjob21guauxev/openfoam_mesh.obj,data/train/08db95fpy96x9ib78fb7tfwc5/pressure_field_mesh.vtk,data/train/0kcuympevcsgchhv6cbomky8n/streamlines_mesh.ply
0hp3f9izo0ymh6dk2dicwvs2i,object_57.obj,46,220,300,5,1.534988,0.03045391,0.09055111,1.08345,-0.07759067,data/train/0ssw1wx5pbjtokf9a9rim2kik/input_mesh.obj,data/train/0u2dr5ykbto74a8voiad8ezv5/openfoam_mesh.obj,data/train/0rfs8d7sg39u9i5fp31to5d2k/pressure_field_mesh.vtk,data/train/12j5a3rpjhbgzwh909kzhn3mf/streamlines_mesh.ply
091vq2b3zryethiw37xfa5d5e,object_114.obj,13,260,300,5,0.4148834,0.7560991,-0.1617376,0.3131217,0.02626317,data/train/02fp4db1cfsvx0esqb7b0xv3t/input_mesh.obj,data/train/09v79ef1j6o9nvhnxr4bchop6/openfoam_mesh.obj,data/train/0dgyytu1z0a8pwhp05azttd30/pressure_field_mesh.vtk,data/train/0s2vbscep6aojwjzcw87hvx9f/streamlines_mesh.ply
0p761x08nsad6mgx2bpjy3qkx,object_38.obj,25,78,300,5,0.4327924,0.2088728,-0.01916073,0.4664747,-0.08045087,data/train/054huksut5yopyifpepw1jntg/input_mesh.obj,data/train/05fhyz5bmyd7n0qi6u9cj1rod/openfoam_mesh.obj,data/train/0ir2hwfg9si6bemona8oi0f53/pressure_field_mesh.vtk,data/train/0msw0osaumhth8obnosihdde3/streamlines_mesh.ply
0j0j5s0uwjo3sgmwpmvrbc8m0,object_331.obj,19,114,300,5,0.2589515,0.1733105,0.07059988,0.2998395,-0.07169238,data/train/04v47xqmunos6ygec94h95v88/input_mesh.obj,data/train/0g8vk90jxxhgamc6aqtk5w8i1/openfoam_mesh.obj,data/train/0nxhuga99zdjjrxqnij73e2ru/pressure_field_mesh.vtk,data/train/023d2dxk995cwy5wcg3g41663/streamlines_mesh.ply
0d4wgi7xownpzgtjdpr8bxrih,object_440.obj,27,0,300,5,0.3727873,0.1276655,0.584905,0.2301029,-0.1383144,data/train/0jpwq33ytsyw1ebk5ddu8yaik/input_mesh.obj,data/train/083di5ivkzg8epy8nuu808kyu/openfoam_mesh.obj,data/train/0bnvkexn30nwbr22e0o9ya514/pressure_field_mesh.vtk,data/train/0h9cs17p32nmxj8c38mdxb29w/streamlines_mesh.ply
0dgyytu1z0a8pwhp05azttd30,object_183.obj,46,8,300,5,0.7339682,0.2469586,0.6713333,0.4128394,-0.1483765,data/train/0mbx8sso195sa9j700fhpn0di/input_mesh.obj,data/train/0b7u239cvhnop94fv1wcp4thi/openfoam_mesh.obj,data/train/13echd7ve2wfw8ti36qqskfzt/pressure_field_mesh.vtk,data/train/0vdge9hs95uxkjsfnanqhyi9m/streamlines_mesh.ply
061q4omqt34sm7foqqzqgmouj,object_484.obj,10,69,300,5,0.8579361,0.04638501,0.239775,0.1728865,-0.1428582,data/train/083di5ivkzg8epy8nuu808kyu/input_mesh.obj,data/train/0sdemxaomn89qwuf1mfzmu525/openfoam_mesh.obj,data/train/0s8isznoa51c4xrdyoqs49w48/pressure_field_mesh.vtk,data/train/0ytv8ku2storu5tv5p9phn9uu/streamlines_mesh.ply
0ei70uzfqnuokbi6bbhbctmqf,object_558.obj,23,5,300,5,0.8264133,-0.1779702,-0.463598,0.01581088,-0.2418092,data/train/008ytd85wfqw5iri7j4w3cf7f/input_mesh.obj,data/train/0u6k066n4m70k5pesi1i6x1n2/openfoam_mesh.obj,data/train/0dcctjv2kot3dnypde7npfvn3/pressure_field_mesh.vtk,data/train/0kjj88mdrg9ppb0s90f97s5sg/streamlines_mesh.ply
0ir2hwfg9si6bemona8oi0f53,object_348.obj,27,95,300,5,0.4692686,0.1409996,0.2164855,0.8190888,-0.08284585,data/train/0w0roauwd9gsea1i4j6720uoq/input_mesh.obj,data/train/0n4uvk9kk88xzcekjarcvtnw4/openfoam_mesh.obj,data/train/033v7wresvvqe65sszks699wj/pressure_field_mesh.vtk,data/train/0gpro5987azqqojyk9beer534/streamlines_mesh.ply
0zydn8ghp4d91i55qbjb95qx1,object_412.obj,21,180,300,5,0.5966248,0.03657968,1.201653,0.1188228,-0.2272999,data/train/0ad9c0i52satnjdr5ezkbrdjw/input_mesh.obj,data/train/0rwcqpt5s0thdmhujz8y72ets/openfoam_mesh.obj,data/train/0vgfdtqbccw0txxgscmqvhuu4/pressure_field_mesh.vtk,data/train/146bmf0idx2d8vdrsj8dbzznx/streamlines_mesh.ply
0d8a7y5au7g96xmqfs70m43jd,object_645.obj,30,0,300,5,0.7953352,0.3758816,0.6034206,0.4641201,0.04274561,data/train/0eu1f55fcr73b925g6q94ggi6/input_mesh.obj,data/train/0gbrbno8fdmxusuaqysvbr8w5/openfoam_mesh.obj,data/train/0v035nt6qf80uegv8ph4n6jyf/pressure_field_mesh.vtk,data/train/07qbub8uwr23m8ch3mb6ruof2/streamlines_mesh.ply
0669sug4cn3axwxnux0zp5sxt,object_380.obj,26,319,300,5,0.7133824,0.1252544,-0.01192007,0.5783061,-0.09063165,data/train/0d4wgi7xownpzgtjdpr8bxrih/input_mesh.obj,data/train/0am6tscbq1049qhsq0sw0jrw6/openfoam_mesh.obj,data/train/0tufn5v9ebvs3yqafau2eeqc3/pressure_field_mesh.vtk,data/train/1247b44txyrcfx3sv2b4uaz1y/streamlines_mesh.ply
0aeg0ig7nu1i8wvhh6psbu10p,object_694.obj,22,118,300,5,1.290098,0.09374511,0.08255048,0.5796987,-0.1609756,data/train/0rpnsk9bsmyqwgs6gh09ritdc/input_mesh.obj,data/train/0vs6c7h2mnad7kzm09cf0d6wd/openfoam_mesh.obj,data/train/03pm6jjfn3rj1p99wy5x0wsv6/pressure_field_mesh.vtk,data/train/08k20ucuupqtf175o3n20ro9b/streamlines_mesh.ply
00yhcrnng8skrdmub1nevhk59,object_341.obj,49,180,300,5,0.3492939,0.08687614,-0.1666021,1.133667,-0.1121869,data/train/0a19g2kmjfxa2x9ypz06vcft6/input_mesh.obj,data/train/02ei5bv88w41un421gquo38up/openfoam_mesh.obj,data/train/0fshitsuapgc1rco8ych5v724/pressure_field_mesh.vtk,data/train/12zmd4mcntb7h8mkuvgn1hsns/streamlines_mesh.ply
09pf55k9zwsg7jihqndhinxc2,object_620.obj,27,0,300,5,0.5118233,0.3836546,-0.1503784,0.5346536,-0.05971224,data/train/0q23zj555jhssohmxysqa5ich/input_mesh.obj,data/train/11b8z5nkcp4f6rqw8hqxyaopk/openfoam_mesh.obj,data/train/0xpp9ooj17tuqmv3ti79en3nv/pressure_field_mesh.vtk,data/train/08s5og536pmrmjwo67zasypkr/streamlines_mesh.ply
013avbnssz1wasw21zovttao0,object_300.obj,33,251,300,5,0.3229533,0.225388,0.4459232,-0.0223504,-0.02878885,data/train/0u74uawkyh7ig7t6zhi6xekak/input_mesh.obj,data/train/0ad9c0i52satnjdr5ezkbrdjw/openfoam_mesh.obj,data/train/01okgz3bxy8we7h5scdir3jyh/pressure_field_mesh.vtk,data/train/0bm9pjfhsrkaz5w4vpw3fngf2/streamlines_mesh.ply
0nmfohsw46edm36kn9fiakhua,object_113.obj,13,0,300,5,0.4391498,0.2909893,0.1505877,-0.03884732,-0.2599525,data/train/11b8z5nkcp4f6rqw8hqxyaopk/input_mesh.obj,data/train/08s5og536pmrmjwo67zasypkr/openfoam_mesh.obj,data/train/13cz7b81cwnkdgbcsc41eu086/pressure_field_mesh.vtk,data/train/0c72tg07ff63zxaggx3tpx4k3/streamlines_mesh.ply
