observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.4471864402294159, 0.010517843998968601, 0.21159912645816803, 2.944359540939331, -0.0028340870048850775, 1.066996693611145, 0.0, 0.9867841601371765]","[0.25929373502731323, 0.11968514323234558, -0.0910145714879036, -0.16570036113262177, -0.049107182770967484, -0.7968247532844543, 1.0]",9.133333206176758,53,0,322,0
"[0.3818402886390686, -0.2746827304363251, 0.3583720326423645, 3.0351457595825195, -0.03431718051433563, -1.4885553121566772, 0.0, 0.0]","[0.5885828733444214, 0.05203334987163544, -0.5293248295783997, -0.6626157164573669, 0.4869597256183624, 0.44055673480033875, 1.0]",1.5333333015441895,118,1,102,0
"[0.47304996848106384, -0.2104640007019043, 0.3756445646286011, -2.894254207611084, 0.09812462329864502, -0.9803935289382935, 0.0, 0.017621148377656937]","[-0.13952811062335968, -0.0472131073474884, 0.10747460275888443, -0.3756900727748871, 0.4350290298461914, 0.12760871648788452, 1.0]",12.066666603088379,87,2,486,0
"[0.40562912821769714, -0.21957266330718994, 0.48604246973991394, -3.074967861175537, -0.162519633769989, -0.6615760326385498, 0.0, 0.0]","[-0.1311187744140625, -0.1376277655363083, 0.14454299211502075, 0.6670706272125244, 0.35866791009902954, 0.4792427122592926, 0.6817180514335632]",9.866666793823242,235,1,0,0
"[0.3992810547351837, 0.11377112567424774, 0.2528459429740906, 2.7999987602233887, -0.09774149954319, 1.3935564756393433, 0.0, 0.9867841601371765]","[-0.41300755739212036, 0.3557434380054474, 0.3829168677330017, 0.04151803255081177, -0.538026750087738, 0.36743760108947754, 0.0033039450645446777]",10.533333778381348,16,0,177,0
"[0.6264429092407227, 0.31245121359825134, 0.40965160727500916, 2.8084917068481445, -0.6865409016609192, 0.8081921339035034, 0.0, 0.9867841601371765]","[0.036885302513837814, -0.039885230362415314, -0.08043336123228073, 0.11279890686273575, -0.09633143991231918, -0.20070292055606842, 0.5429515242576599]",4.199999809265137,151,1,149,0
"[0.49502456188201904, -0.05634535476565361, 0.1751507818698883, 2.898925304412842, 0.09515620023012161, 0.8420806527137756, 0.0, 0.6519823670387268]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",8.199999809265137,17,0,65,0
"[0.4976860284805298, -0.009303031489253044, 0.3185352087020874, 2.856032371520996, 0.30127567052841187, 0.3749485909938812, 0.0, 0.0]","[0.08019137382507324, -0.048263151198625565, -0.0811934620141983, -0.14741212129592896, -0.05223779380321503, 0.2273532599210739, 0.01908409595489502]",15.466666221618652,24,2,404,0
"[0.4914951026439667, -0.057887859642505646, 0.187301367521286, 2.8899638652801514, 0.0911894291639328, 0.7927918434143066, 0.0, 0.8237885236740112]","[0.35799315571784973, 0.6342439651489258, 0.44945067167282104, 0.6151676774024963, -0.7481736540794373, -0.24860593676567078, 0.0033039450645446777]",8.600000381469727,177,0,251,0
"[0.4454878270626068, -0.005392331629991531, 0.4076204001903534, 3.089806318283081, -0.1467728167772293, -0.18115609884262085, 0.0, 0.0]","[-0.061437081545591354, -0.015919199213385582, -0.005291938316076994, 0.4977392256259918, 0.2046816200017929, 0.2339346557855606, 1.0]",2.866666555404663,8,0,336,0
"[0.38527920842170715, -0.013900518417358398, 0.5402177572250366, 3.1341753005981445, -0.048308733850717545, 0.057563818991184235, 0.0, 0.0]","[-0.4322884976863861, 0.024024909362196922, 0.2432919293642044, -0.5342774391174316, -0.09292289614677429, 0.7102237343788147, 1.0]",7.066666603088379,65,1,276,0
"[0.36675459146499634, -0.21311399340629578, 0.39290300011634827, 3.092576026916504, -0.07458668202161789, -1.3465837240219116, 0.0, 0.0]","[0.08861801773309708, -0.3914591670036316, -0.07113821059465408, -0.17124639451503754, -0.056790247559547424, -0.9835901260375977, 1.0]",14.066666603088379,58,0,271,0
"[0.44548770785331726, -0.005394452717155218, 0.4076206088066101, 3.089803695678711, -0.14677153527736664, -0.18115577101707458, 0.0, 0.0]","[0.05090853199362755, 0.14708134531974792, 0.1386028677225113, 0.41371771693229675, -0.017930861562490463, 0.3545049726963043, 0.33370041847229004]",8.600000381469727,102,0,144,0
"[0.40060192346572876, 0.10920126736164093, 0.25298044085502625, 2.799809455871582, -0.10010336339473724, 1.379533052444458, 0.0, 0.9867841601371765]","[0.02542271465063095, -0.02167239971458912, -0.07875225692987442, 0.014845635741949081, 0.16372273862361908, -0.04736624285578728, 1.0]",1.8666666746139526,123,0,323,0
"[0.40014857053756714, -0.3090589940547943, 0.3477293848991394, 3.0935323238372803, -0.005206828936934471, -1.6152839660644531, 0.0, 0.907489001750946]","[0.1667584925889969, 0.4853443205356598, 0.2818705439567566, 0.3242299556732178, -0.3625961244106293, 0.26104995608329773, 0.0033039450645446777]",12.600000381469727,20,1,248,0
"[0.4250768721103668, 0.049906499683856964, 0.24041704833507538, 2.854739189147949, -0.07243290543556213, 1.1785461902618408, 0.0, 0.9867841601371765]","[-0.21608830988407135, -0.22289997339248657, -0.16677871346473694, -0.1783326417207718, 0.17560012638568878, -0.6677207350730896, 1.0]",4.5333333015441895,215,2,265,0
"[0.47526493668556213, -0.20887631177902222, 0.3709041476249695, -2.89204478263855, 0.10128313302993774, -0.9811578392982483, 0.0, 0.017621148377656937]","[-0.25060737133026123, -0.02996189519762993, 0.24537771940231323, -0.04409514367580414, 0.10100924223661423, -0.03382101655006409, 1.0]",6.400000095367432,30,1,31,0
"[0.4815908372402191, -0.04621750861406326, 0.2024335265159607, 2.9141552448272705, 0.09618544578552246, 0.6043282151222229, 0.0, 0.0]","[0.3030341565608978, 0.3540947437286377, 0.06408704072237015, 0.4987642168998718, -0.06509372591972351, -0.21355895698070526, 0.0033039450645446777]",0.6000000238418579,216,2,80,0
"[0.6561864018440247, 0.3942602574825287, 0.3766048848628998, -2.987259864807129, -0.6268643140792847, 0.6420110464096069, 0.0, 0.08370043337345123]","[-0.11483577638864517, -0.32026049494743347, -0.09253044426441193, -0.24575062096118927, 0.055456455796957016, -0.9677454233169556, 1.0]",1.0666667222976685,120,0,257,0
"[0.3897789418697357, -0.216495081782341, 0.5134267807006836, -3.097193479537964, -0.23187918961048126, -0.527501106262207, 0.0, 0.0]","[-0.039134085178375244, 0.030989034101366997, -0.04262538626790047, 0.2619130611419678, -0.1102461889386177, 0.07693933695554733, 0.015418529510498047]",0.20000000298023224,168,1,57,0
"[0.4201681613922119, -0.28231748938560486, 0.36818721890449524, 3.131432294845581, -0.020336328074336052, -1.4842723608016968, 0.0, 0.9295154213905334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",12.933333396911621,55,0,199,0
"[0.593967616558075, 0.05255694314837456, 0.4496212303638458, 3.006760835647583, -0.4408867657184601, 0.15286938846111298, 0.0, 0.0]","[-0.0727391242980957, -0.033326156437397, -0.05018168315291405, 0.28954771161079407, 0.027284706011414528, -0.009065259248018265, 0.2308027744293213]",9.866666793823242,150,1,342,0
"[0.39337092638015747, -0.29808762669563293, 0.34669172763824463, 3.014883279800415, -0.039043549448251724, -1.5451440811157227, 0.0, 0.2951541841030121]","[0.09611111134290695, -0.3990706503391266, -0.1300634741783142, 0.0075758472084999084, 0.3120232820510864, -0.6864500641822815, 1.0]",7.266666889190674,82,1,395,0
"[0.4101491868495941, -0.2208060622215271, 0.4785052239894867, -3.0684525966644287, -0.14239080250263214, -0.7008989453315735, 0.0, 0.0]","[-0.12507861852645874, -0.24248893558979034, -0.17913228273391724, 0.23102594912052155, -0.13758273422718048, 0.20699529349803925, 1.0]",7.333333492279053,121,2,214,0
"[0.6648637056350708, 0.4222975969314575, 0.3871878981590271, 2.8288118839263916, -0.667367160320282, 0.8142237663269043, 0.0, 0.6960352659225464]","[-0.4211491048336029, 0.3480783998966217, 0.4064997136592865, 0.04679717868566513, -0.4980921745300293, 0.36244288086891174, 0.0033039450645446777]",3.0,15,0,244,0
"[0.3673934042453766, -0.24068953096866608, 0.38213998079299927, 3.0765888690948486, -0.057866912335157394, -1.4322267770767212, 0.0, 0.0]","[-0.44996553659439087, 0.4220026731491089, 0.21457593142986298, 0.07739217579364777, -0.3624497652053833, 0.8444778919219971, 0.0033039450645446777]",12.666666984558105,21,1,26,0
"[0.5071468949317932, -0.008917865343391895, 0.30623921751976013, 2.821378231048584, 0.2713712155818939, 0.45496854186058044, 0.0, 0.0]","[-0.1849234253168106, -0.2686401903629303, -0.054865848273038864, -0.3014623820781708, 0.09227307885885239, -0.9490026831626892, 1.0]",5.0,94,0,125,0
"[0.47265973687171936, -0.23707152903079987, 0.36451470851898193, -3.128437042236328, -0.10050542652606964, -1.2601028680801392, 0.0, 0.9383260011672974]","[0.016127465292811394, -0.12601257860660553, -0.09506067633628845, -0.12036768347024918, 0.02660476043820381, 0.11680803447961807, 0.012114524841308594]",1.0,1,0,260,0
"[0.3852784037590027, -0.013901101425290108, 0.5402199029922485, 3.1341774463653564, -0.048316340893507004, 0.05756393074989319, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.399999976158142,136,0,434,0
"[0.37053847312927246, -0.25509822368621826, 0.3732817471027374, 3.0621089935302734, -0.04524674266576767, -1.4576220512390137, 0.0, 0.0]","[-0.4193353056907654, 0.4178345501422882, 0.333282470703125, 0.12528449296951294, -0.5705062747001648, 0.6299012303352356, 0.0033039450645446777]",12.800000190734863,173,1,370,0
"[0.4454873502254486, -0.005393371917307377, 0.407621830701828, 3.0898022651672363, -0.14677633345127106, -0.18115800619125366, 0.0, 0.0]","[0.253396213054657, -0.20733550190925598, -0.07122983038425446, 0.0632958859205246, 0.05766082927584648, -0.8980346918106079, 1.0]",11.333333015441895,132,2,91,0
"[0.4785609245300293, -0.22772309184074402, 0.3663891851902008, -3.107003927230835, -0.08039683848619461, -1.1861552000045776, 0.0, 0.9383260011672974]","[0.09130238741636276, -0.027741393074393272, -0.08055204153060913, -0.1120513454079628, -0.048962656408548355, 0.13551686704158783, 0.015418529510498047]",5.933333396911621,189,0,157,0
"[0.38266721367836, -0.2145843803882599, 0.5201840400695801, -3.0972588062286377, -0.24895891547203064, -0.49967214465141296, 0.0, 0.0]","[0.08478134870529175, -0.2508015036582947, -0.1004323959350586, 0.025912346318364143, 0.18154311180114746, -0.4666565954685211, 1.0]",0.9333333373069763,37,0,9,0
"[0.6608880758285522, 0.40747231245040894, 0.3810642659664154, 3.1145145893096924, -0.6687981486320496, 0.7129034399986267, 0.0, 0.28634360432624817]","[0.024290034547448158, -0.015746891498565674, -0.03102598525583744, 0.03213661536574364, -0.06755296885967255, 0.21172714233398438, 0.14724105596542358]",5.066666603088379,186,0,340,0
"[0.46386268734931946, -0.014810425229370594, 0.18903540074825287, 2.9903221130371094, 0.037529271095991135, 1.0095900297164917, 0.0, 0.9867841601371765]","[-0.17948345839977264, -0.1880679577589035, 0.12538662552833557, 0.6867586374282837, 0.48108139634132385, 0.5449066162109375, 0.7610132098197937]",2.2666666507720947,46,1,326,0
"[0.405742347240448, 0.11632825434207916, 0.25801584124565125, 2.7792763710021973, -0.10923466831445694, 1.407541275024414, 0.0, 0.9867841601371765]","[-0.7589044570922852, -0.6472926139831543, 0.0712481439113617, -0.07695632427930832, -0.47534364461898804, -0.8764280676841736, 1.0]",4.733333110809326,55,1,200,0
"[0.38660499453544617, -0.14761130511760712, 0.4130331873893738, 3.1276051998138428, -0.08585058897733688, -1.036841869354248, 0.0, 0.0]","[0.3079621195793152, 0.7214020490646362, 0.19968482851982117, 0.41080963611602783, -0.3311298191547394, 0.03316064924001694, 0.0033039450645446777]",8.133333206176758,54,2,150,0
"[0.4795168340206146, -0.2025464028120041, 0.360091894865036, -2.8978183269500732, 0.11663438379764557, -0.9763006567955017, 0.0, 0.1850220263004303]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",2.799999952316284,184,1,270,0
"[0.6526615023612976, 0.4118829667568207, 0.3987143933773041, 2.779641628265381, -0.6761875152587891, 0.8213247656822205, 0.0, 0.9867841601371765]","[0.4154089689254761, 0.6357348561286926, 0.43473291397094727, 0.6305907964706421, -0.7532423138618469, -0.18703274428844452, 0.0033039450645446777]",3.799999952316284,1,1,172,0
"[0.600784420967102, -0.0176558718085289, 0.25818932056427, 2.8925676345825195, -0.3122353255748749, -0.9710714817047119, 0.0, 0.0]","[0.025323843583464622, 0.033356647938489914, -0.0487186573445797, 0.15277253091335297, -0.08368790149688721, 0.2895745635032654, 0.015418529510498047]",6.666666507720947,14,1,465,0
"[0.4861038327217102, -0.05722047761082649, 0.19034680724143982, 2.902660608291626, 0.0954655334353447, 0.7671384215354919, 0.0, 0.7973568439483643]","[-0.1840507835149765, -0.057741302996873856, 0.15407730638980865, 0.03266264870762825, 0.027085687965154648, -0.022637568414211273, 0.9696405529975891]",3.866666555404663,161,0,146,0
"[0.5262650847434998, 0.22609509527683258, 0.3969574570655823, 2.4412472248077393, -0.4218132793903351, 1.451414942741394, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",8.733333587646484,68,0,450,0
"[0.6562013626098633, 0.3601043224334717, 0.37078794836997986, -2.808401346206665, -0.4419959485530853, 0.5452380180358887, 0.0, 0.0]","[0.2460559457540512, 0.0016419475432485342, -0.4237094819545746, -0.36632972955703735, 0.15349465608596802, 0.6668334007263184, 1.0]",4.933333396911621,16,0,136,0
"[0.38218697905540466, -0.1560744047164917, 0.4110761284828186, 3.1182589530944824, -0.09047935903072357, -1.0777336359024048, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",6.199999809265137,36,0,184,0
"[0.6640385389328003, 0.41437026858329773, 0.38442254066467285, 2.9926867485046387, -0.6766320466995239, 0.7511626482009888, 0.0, 0.42731279134750366]","[-0.1019262969493866, 0.013791830278933048, 0.12220907211303711, 0.20528903603553772, 0.24301326274871826, 0.15052103996276855, 0.0033039450645446777]",13.266666412353516,90,1,328,0
"[0.4915234446525574, -0.04780111834406853, 0.16757898032665253, 2.928934335708618, 0.10454627126455307, 0.9352390766143799, 0.0, 0.9867841601371765]","[0.3361578583717346, 0.6707239747047424, 0.2521910071372986, 0.4703070819377899, -0.2813723385334015, -0.22584103047847748, 0.0033039450645446777]",6.266666889190674,180,0,169,0
"[0.4465797245502472, -0.004647469148039818, 0.40677735209465027, 3.091726541519165, -0.1487227976322174, -0.23069404065608978, 0.0, 0.0]","[-0.3562901020050049, 0.061528511345386505, 0.23936960101127625, -0.2525045871734619, 0.0941033661365509, 0.0266276802867651, 1.0]",0.0,128,1,234,0
"[0.6059472560882568, -0.039989762008190155, 0.23668059706687927, 2.8678770065307617, -0.21566498279571533, -0.9849922060966492, 0.0, 0.0]","[0.04453478008508682, -0.03079499863088131, -0.11067961156368256, 0.12139400094747543, -0.03498074784874916, -0.18192435801029205, 0.8146110773086548]",0.800000011920929,163,0,47,0
"[0.4818688631057739, -0.19690167903900146, 0.35417091846466064, -2.9431917667388916, 0.10217264294624329, -0.9476578235626221, 0.0, 0.9383260011672974]","[0.3322119414806366, -0.32039979100227356, -0.08839088678359985, 0.06395947188138962, 0.09283337742090225, -0.993625283241272, 1.0]",0.2666666805744171,28,0,304,0
