episode_id,source_path,outcome,num_frames,num_track_points,external_cameras,wrist_camera,cameras_with_2d_tracks,cam2base_calibration,fx,fy,cx,cy,width,height,k1,k2,p1,p2,k3
,AUTOLab/failure/2023-07-21/Fri_Jul_21_15:32:30_2023,,,,"['24400334', '22008760']",18026681,,"{'AUTOLab+5d05c5aa+2023-07-13-11h-23m-16s': {'relative_path': 'AUTOLab/failure/2023-07-13/Thu_Jul_13_11:23:16_2023', '24400334': [0.28168829212273516, -0.48982425827139536, 0.29958134735889164, -1.9260917296512057, -0.01594116473449625, -0.7112080063957732], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.7888804697859443, '24400334_source': 'GT', '22008760': [0.4469095641130539, 0.4329151945348587, 0.4049502812203877, -1.9920164591077247, 0.05988320728808638, -2.721137041801416], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.8545612607280261, '22008760_source': 'GT'}}",524.3485717773438,524.3265991210938,636.1532592773438,344.0082702636719,1280.0,,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-21-14h-40m-41s,,,,960.0,"['22008760', '24400334']",,,,531.7666015625,524.3211059570312,639.77587890625,365.7880554199219,1280.0,,0.0,,0.0,0.0,0.0
AUTOLab+5d05c5aa+2023-07-13-11h-20m-04s,AUTOLab/failure/2023-07-14/Fri_Jul_14_17:01:47_2023,,,,,,,,531.913818359375,732.2020874023438,,344.0085754394531,1280.0,720.0,,0.0,0.0,,0.0
AUTOLab+84bd5053+2023-07-14-17h-28m-24s,,,140.0,,,,,,,524.4244995117188,,344.00860595703125,1280.0,,0.0,0.0,0.0,0.0,
AUTOLab+5d05c5aa+2023-07-07-16h-12m-00s,,,,,,,,,531.8379516601562,,636.1516723632812,,1280.0,720.0,0.0,,0.0,0.0,
,,,,,"['24400334', '22008760']",18026681,"['24400334', '22008760', '18026681']",,732.2020874023438,531.7509155273438,,365.7880554199219,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,failure,,,"['24400334', '22008760']",,,,732.2020874023438,524.2908325195312,636.152587890625,365.7880554199219,1280.0,720.0,,0.0,0.0,0.0,
,AUTOLab/failure/2023-07-21/Fri_Jul_21_12:57:54_2023,,,,"['24400334', '22008760']",18026681,"['24400334', '22008760', '18026681']",,531.9868774414062,524.4048461914062,,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,524.37255859375,531.8875122070312,640.0441284179688,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-14-16h-53m-21s,,failure,60.0,,,18026681,"['24400334', '22008760', '18026681']",,524.4436645507812,531.8934326171875,639.7759399414062,,1280.0,720.0,,0.0,0.0,0.0,0.0
,,failure,,,"['24400334', '22008760']",,,,732.2020874023438,524.3410034179688,640.0441284179688,365.7880554199219,,720.0,0.0,0.0,0.0,0.0,
,,,,960.0,"['24400334', '22008760']",,,,732.2020874023438,,640.0441284179688,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,524.3617553710938,,640.0441284179688,365.7880554199219,,720.0,,,,0.0,0.0
,AUTOLab/failure/2023-07-07/Fri_Jul__7_18:59:42_2023,,,960.0,,18026681,"['24400334', '22008760', '18026681']",,524.380859375,,,,1280.0,720.0,0.0,0.0,0.0,,
AUTOLab+84bd5053+2023-07-14-16h-41m-54s,,,,,,,"['24400334', '22008760', '18026681']",,,531.808349609375,640.0441284179688,370.2779541015625,,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,"['24400334', '22008760', '18026681']",,732.2020874023438,,636.1513061523438,344.00872802734375,,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,524.3732299804688,,344.0084533691406,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,18026681,,,732.2020874023438,531.8135375976562,636.1520385742188,344.0086975097656,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-14-16h-45m-14s,AUTOLab/failure/2023-07-21/Fri_Jul_21_12:58:48_2023,,103.0,960.0,"['22008760', '24400334']",,,,524.4169921875,,,370.2778015136719,1280.0,,0.0,0.0,0.0,0.0,
,,,,,,18026681,,,524.412353515625,,639.7772216796875,370.2779541015625,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,failure,,,,,"['24400334', '22008760', '18026681']",,732.2020874023438,531.8543701171875,636.1516723632812,,1280.0,720.0,0.0,,0.0,0.0,0.0
,,,85.0,,,,"['22008760', '24400334', '18026681']",,732.2020874023438,531.8886108398438,639.7783813476562,344.0086669921875,1280.0,720.0,0.0,0.0,,0.0,
,,,,960.0,,,"['22008760', '24400334', '18026681']",,531.8886108398438,531.8556518554688,639.7764282226562,370.27789306640625,,720.0,0.0,0.0,0.0,,
,,,,960.0,,,,"{'AUTOLab+5d05c5aa+2023-07-07-16h-11m-43s': {'relative_path': 'AUTOLab/failure/2023-07-07/Fri_Jul__7_16:11:43_2023', '24400334': [0.30003995443526366, -0.4658078662612428, 0.3150260527908532, -1.8838427680005083, 0.07737475858958254, -0.7168887900569086], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8535735203782803, '24400334_source': 'GT', '22008760': [0.42155542255650963, 0.4283417332661078, 0.34060748682701825, -2.0115951547787603, -0.10234365161883052, -2.3089979996777203], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.9220386974988202, '22008760_source': 'GT'}}",524.3970947265625,,,344.0086364746094,1280.0,720.0,0.0,0.0,0.0,0.0,
,,failure,,,,,,,,,636.1515502929688,,1280.0,720.0,,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-14-17h-00m-11s,,failure,,,"['24400334', '22008760']",,,"{'AUTOLab+84bd5053+2023-07-14-16h-00m-18s': {'relative_path': 'AUTOLab/failure/2023-07-14/Fri_Jul_14_16:00:18_2023', '24400334': [0.3031079935887764, -0.45131159576841506, 0.31521804528985303, -1.8887856213791974, 0.12518282678204606, -0.19364109226439705], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8290114596860547, '24400334_source': 'GT', '22008760': [0.23053949425857745, 0.716245625197141, 0.36284784532277947, -1.9820590365635136, -0.09971201007521069, -2.7991753887071504], '22008760_metric_type': 'Reprojection_error', '22008760_quality_metric': 4.290761947631836, '22008760_source': 'Pred'}}",531.785888671875,,,370.27783203125,1280.0,720.0,0.0,0.0,,0.0,0.0
,AUTOLab/failure/2023-07-07/Fri_Jul__7_14:47:22_2023,,,,,18026681,"['24400334', '22008760', '18026681']",,,732.2020874023438,640.0441284179688,365.7880554199219,1280.0,720.0,,0.0,0.0,,0.0
,AUTOLab/failure/2023-07-08/Sat_Jul__8_10:44:19_2023,,,,"['24400334', '22008760']",,,,732.2020874023438,,,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-14-15h-14m-11s,,failure,,960.0,,,,"{'AUTOLab+5d05c5aa+2023-07-26-16h-59m-23s': {'relative_path': 'AUTOLab/failure/2023-07-26/Wed_Jul_26_16:59:23_2023', '24400334': [0.22496777546106378, -0.46252874908001973, 0.34986507477851264, -1.919259985032204, 0.0026313439193381694, -0.8400293181105547], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.7291339153113341, '24400334_source': 'GT', '22008760': [0.3466221963851771, 0.5721798354453999, 0.38273747009892917, -2.0399492550211185, -0.019194463011699803, -2.81868606940933], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.8923214738711314, '22008760_source': 'GT'}}",531.89453125,531.8714599609375,,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-21/Fri_Jul_21_13:13:00_2023,,560.0,,,,,,524.4431762695312,524.4436645507812,640.0441284179688,365.7880554199219,1280.0,,0.0,0.0,,0.0,0.0
,,,,,,,,,531.9052124023438,,636.15185546875,,1280.0,720.0,,0.0,,0.0,0.0
,,,93.0,,,,,,732.2020874023438,732.2020874023438,,370.2779541015625,1280.0,720.0,,0.0,0.0,,0.0
,,failure,,,,18026681,"['24400334', '22008760', '18026681']",,,,636.15234375,365.7880554199219,1280.0,720.0,0.0,0.0,0.0,,0.0
,,,,,,,"['24400334', '22008760', '18026681']",,,531.8642578125,640.0441284179688,365.7880554199219,,720.0,0.0,0.0,0.0,0.0,0.0
,,,66.0,960.0,,,"['24400334', '22008760', '18026681']",,531.8449096679688,,636.15185546875,365.7880554199219,,,0.0,,0.0,0.0,
,,,,,,,,,732.2020874023438,,639.7760620117188,344.0091552734375,,,0.0,0.0,,,0.0
,,,,,,,,,531.8046875,531.8460083007812,639.7764282226562,344.0088806152344,1280.0,720.0,0.0,0.0,,0.0,0.0
AUTOLab+5d05c5aa+2023-07-26-16h-27m-32s,,,,960.0,,,,,531.9161376953125,524.3804931640625,640.0441284179688,365.7880554199219,1280.0,720.0,,0.0,,0.0,0.0
AUTOLab+84bd5053+2023-07-14-17h-09m-06s,AUTOLab/failure/2023-07-21/Fri_Jul_21_12:14:36_2023,,,,"['24400334', '22008760']",18026681,"['22008760', '24400334', '18026681']",,524.4212036132812,524.3060913085938,636.1522827148438,370.2776794433594,1280.0,720.0,0.0,0.0,,0.0,
AUTOLab+5d05c5aa+2023-07-13-11h-26m-16s,,failure,,960.0,"['24400334', '22008760']",,,,531.8497314453125,524.3763427734375,,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-26/Wed_Jul_26_16:59:23_2023,failure,,,,,,"{'AUTOLab+5d05c5aa+2023-07-07-11h-16m-26s': {'relative_path': 'AUTOLab/failure/2023-07-07/Fri_Jul__7_11:16:26_2023', '24400334': [0.19616185036208578, -0.41135108683927457, 0.30644442259084437, -1.8976352308252302, -0.06218159881797214, -0.765616157339204], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8132224184756804, '24400334_source': 'GT', '22008760': [0.38394799416047826, 0.5194058026771122, 0.3380818926772482, -1.9916617096199483, -0.18304978168904396, -2.2208430828155064], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.836025987466222, '22008760_source': 'GT'}}",,,639.7760620117188,344.0092468261719,,720.0,,0.0,,0.0,0.0
AUTOLab+5d05c5aa+2023-07-07-18h-53m-28s,,,,,"['24400334', '22008760']",18026681,,,,531.84716796875,,344.0083923339844,,,0.0,0.0,0.0,,0.0
,AUTOLab/failure/2023-07-07/Fri_Jul__7_18:50:52_2023,,168.0,960.0,,,,,732.2020874023438,732.2020874023438,640.0441284179688,370.27783203125,1280.0,,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-21/Fri_Jul_21_12:32:56_2023,,,,,,,,732.2020874023438,732.2020874023438,640.0441284179688,370.2778625488281,1280.0,720.0,,,0.0,,
,,failure,,,"['22008760', '24400334']",,,,531.7889404296875,732.2020874023438,639.7765502929688,365.7880554199219,1280.0,720.0,,0.0,0.0,0.0,0.0
AUTOLab+5d05c5aa+2023-07-23-20h-52m-15s,,,,960.0,"['24400334', '22008760']",,,"{'AUTOLab+84bd5053+2023-07-21-15h-32m-30s': {'relative_path': 'AUTOLab/failure/2023-07-21/Fri_Jul_21_15:32:30_2023', '24400334': [0.1336223406272288, -0.5237341533499182, 0.29537268237246017, -1.9190741368930104, -0.08129612878885384, -0.7309484304350398], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.651677330622496, '24400334_source': 'GT', '22008760': [0.2544810106537049, 0.81710616305262, 0.39850798124203, -1.771547130906803, 0.022984560108673557, -2.6101066832711513], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.9309426229508196, '22008760_source': 'GT'}}",732.2020874023438,,639.7769775390625,344.008544921875,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-14-17h-15m-41s,AUTOLab/failure/2023-07-08/Sat_Jul__8_10:42:56_2023,,,960.0,,,,"{'AUTOLab+5d05c5aa+2023-07-13-11h-27m-07s': {'relative_path': 'AUTOLab/failure/2023-07-13/Thu_Jul_13_11:27:07_2023', '24400334': [0.28168829212273516, -0.48982425827139536, 0.29958134735889164, -1.9260917296512057, -0.01594116473449625, -0.7112080063957732], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.7274876025397414, '24400334_source': 'GT', '22008760': [0.4469095641130539, 0.4329151945348587, 0.4049502812203877, -1.9920164591077247, 0.05988320728808638, -2.721137041801416], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.7972732264588105, '22008760_source': 'GT'}}",732.2020874023438,531.89697265625,640.0441284179688,365.7880554199219,1280.0,,0.0,0.0,,0.0,0.0
,,,,,,,,,,732.2020874023438,640.0441284179688,,1280.0,,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,524.3883056640625,732.2020874023438,640.0441284179688,344.0091247558594,1280.0,,0.0,,0.0,,0.0
AUTOLab+84bd5053+2023-07-14-16h-54m-39s,,,,,,,,,,524.3104248046875,636.1527709960938,,,720.0,0.0,,0.0,0.0,0.0
,AUTOLab/failure/2023-07-14/Fri_Jul_14_16:00:18_2023,,,960.0,,,,,531.8850708007812,732.2020874023438,,370.2778625488281,1280.0,720.0,,,0.0,0.0,0.0
,,,,,,,,,524.3950805664062,732.2020874023438,636.1527099609375,365.7880554199219,1280.0,,0.0,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-21-12h-30m-58s,,failure,152.0,960.0,,18026681,,,732.2020874023438,,636.15234375,370.2779846191406,1280.0,720.0,0.0,0.0,0.0,,0.0
,,,,,,,,,732.2020874023438,,640.0441284179688,344.0086669921875,1280.0,720.0,,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-21-13h-07m-21s,,,,,,18026681,,,531.8839721679688,531.8182373046875,636.15234375,344.0087890625,,720.0,,,0.0,,0.0
,,failure,,960.0,,,,,,732.2020874023438,636.1517333984375,370.27764892578125,1280.0,720.0,0.0,0.0,,0.0,0.0
,,failure,,960.0,,18026681,,,732.2020874023438,732.2020874023438,,344.0082702636719,1280.0,720.0,,0.0,0.0,0.0,0.0
AUTOLab+84bd5053+2023-07-08-10h-42m-56s,AUTOLab/failure/2023-07-14/Fri_Jul_14_16:52:38_2023,,302.0,,,,,,732.2020874023438,524.4467163085938,,,1280.0,720.0,0.0,0.0,0.0,0.0,
,,failure,,,,,,,732.2020874023438,524.4328002929688,640.0441284179688,370.2781066894531,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,18026681,"['24400334', '22008760', '18026681']",,732.2020874023438,732.2020874023438,,365.7880554199219,1280.0,,,0.0,0.0,0.0,
AUTOLab+5d05c5aa+2023-07-07-18h-53m-55s,,,,,,,,"{'AUTOLab+5d05c5aa+2023-07-13-11h-28m-39s': {'relative_path': 'AUTOLab/failure/2023-07-13/Thu_Jul_13_11:28:39_2023', '24400334': [0.28168829212273516, -0.48982425827139536, 0.29958134735889164, -1.9260917296512057, -0.01594116473449625, -0.7112080063957732], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8040860152645173, '24400334_source': 'GT', '22008760': [0.4469095641130539, 0.4329151945348587, 0.4049502812203877, -1.9920164591077247, 0.05988320728808638, -2.721137041801416], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.6816339318933949, '22008760_source': 'GT'}}",732.2020874023438,524.3617553710938,639.7767333984375,365.7880554199219,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-07/Fri_Jul__7_16:11:43_2023,failure,,,,18026681,,,531.8611450195312,531.9367065429688,640.0441284179688,370.2778625488281,1280.0,720.0,0.0,,,,0.0
,,,,,,18026681,,"{'AUTOLab+84bd5053+2023-07-21-15h-31m-55s': {'relative_path': 'AUTOLab/failure/2023-07-21/Fri_Jul_21_15:31:55_2023', '22008760': [0.2544810106537049, 0.81710616305262, 0.39850798124203, -1.771547130906803, 0.022984560108673557, -2.6101066832711513], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.9354314067053588, '22008760_source': 'GT', '24400334': [0.08729730820001992, -0.33376964225764005, 0.306771158300357, -1.9092937476154788, -0.13570863454636695, -0.840269776965292], '24400334_metric_type': 'num_matches', '24400334_quality_metric': 25505.0, '24400334_source': 'Pred'}}",524.380615234375,732.2020874023438,636.1508178710938,344.0085144042969,,720.0,0.0,0.0,0.0,0.0,
,,,353.0,,,,"['24400334', '22008760', '18026681']",,524.4219970703125,732.2020874023438,636.1524047851562,365.7880554199219,1280.0,,0.0,,,0.0,0.0
AUTOLab+84bd5053+2023-07-14-17h-01m-47s,AUTOLab/failure/2023-07-21/Fri_Jul_21_13:15:28_2023,,,960.0,"['24400334', '22008760']",,,,732.2020874023438,531.7538452148438,639.774169921875,344.008544921875,1280.0,720.0,,0.0,,,0.0
AUTOLab+5d05c5aa+2023-07-07-18h-58m-44s,AUTOLab/failure/2023-07-07/Fri_Jul__7_18:58:44_2023,,297.0,,,,,,732.2020874023438,524.3672485351562,,,1280.0,720.0,0.0,,0.0,0.0,0.0
,AUTOLab/failure/2023-07-14/Fri_Jul_14_16:54:39_2023,failure,,,,,,,,531.790283203125,639.7770385742188,370.27789306640625,1280.0,720.0,,0.0,,0.0,0.0
,AUTOLab/failure/2023-07-21/Fri_Jul_21_15:49:36_2023,,,,,,,"{'AUTOLab+84bd5053+2023-07-14-15h-58m-46s': {'relative_path': 'AUTOLab/failure/2023-07-14/Fri_Jul_14_15:58:46_2023', '24400334': [0.3031079935887764, -0.45131159576841506, 0.31521804528985303, -1.8887856213791974, 0.12518282678204606, -0.19364109226439705], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8811240319854703, '24400334_source': 'GT', '22008760': [0.20787293254141748, 0.6884038979717433, 0.3412471611056582, -1.9395391286949615, -0.10535751198666476, -2.746681466580353], '22008760_metric_type': 'Reprojection_error', '22008760_quality_metric': 4.481574535369873, '22008760_source': 'Pred'}}",524.3803100585938,524.3980102539062,,370.2783203125,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,531.8941040039062,,,365.7880554199219,1280.0,,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-14/Fri_Jul_14_16:48:12_2023,,,960.0,,,,,,524.3866577148438,639.7766723632812,365.7880554199219,1280.0,720.0,,0.0,0.0,0.0,0.0
,,failure,,,"['22008760', '24400334']",,,,,,,344.0086669921875,,720.0,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-13/Thu_Jul_13_10:53:16_2023,,,,,18026681,"['22008760', '24400334', '18026681']",,,524.39599609375,640.0441284179688,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,117.0,960.0,,,"['24400334', '22008760', '18026681']",,524.3804931640625,531.913818359375,636.1526489257812,365.7880554199219,1280.0,720.0,0.0,,0.0,,0.0
,,,,,,,,,732.2020874023438,524.39501953125,639.7769775390625,,1280.0,720.0,0.0,0.0,0.0,0.0,0.0
,,,79.0,,,,,,,531.9148559570312,640.0441284179688,370.27752685546875,1280.0,720.0,0.0,,0.0,0.0,0.0
,,failure,327.0,,,,"['24400334', '22008760', '18026681']","{'AUTOLab+5d05c5aa+2023-07-13-11h-30m-21s': {'relative_path': 'AUTOLab/failure/2023-07-13/Thu_Jul_13_11:30:21_2023', '24400334': [0.28168829212273516, -0.48982425827139536, 0.29958134735889164, -1.9260917296512057, -0.01594116473449625, -0.7112080063957732], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.8181860072191076, '24400334_source': 'GT', '22008760': [0.4469095641130539, 0.4329151945348587, 0.4049502812203877, -1.9920164591077247, 0.05988320728808638, -2.721137041801416], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.8700794259039922, '22008760_source': 'GT'}}",524.3899536132812,732.2020874023438,,365.7880554199219,,720.0,0.0,0.0,0.0,0.0,0.0
,AUTOLab/failure/2023-07-13/Thu_Jul_13_11:31:03_2023,,,,,18026681,,"{'AUTOLab+84bd5053+2023-07-21-15h-34m-49s': {'relative_path': 'AUTOLab/failure/2023-07-21/Fri_Jul_21_15:34:49_2023', '24400334': [0.1336223406272288, -0.5237341533499182, 0.29537268237246017, -1.9190741368930104, -0.08129612878885384, -0.7309484304350398], '24400334_metric_type': 'IoU', '24400334_quality_metric': 0.6136414913418693, '24400334_source': 'GT', '22008760': [0.2544810106537049, 0.81710616305262, 0.39850798124203, -1.771547130906803, 0.022984560108673557, -2.6101066832711513], '22008760_metric_type': 'IoU', '22008760_quality_metric': 0.9257460585585585, '22008760_source': 'GT'}}",,732.2020874023438,636.1528930664062,370.27789306640625,1280.0,720.0,,0.0,,0.0,0.0
,,,,,,18026681,"['22008760', '24400334', '18026681']",,732.2020874023438,531.81982421875,640.0441284179688,370.2778625488281,1280.0,720.0,0.0,0.0,,0.0,0.0
,,failure,,,,,,,732.2020874023438,524.4266967773438,640.0441284179688,344.0084228515625,1280.0,720.0,0.0,,0.0,,
AUTOLab+84bd5053+2023-07-21-12h-44m-49s,AUTOLab/failure/2023-07-13/Thu_Jul_13_10:38:12_2023,,,,,,,,,,636.15087890625,344.008544921875,1280.0,720.0,,0.0,0.0,0.0,
,,,538.0,960.0,,,,,531.8450927734375,524.3909912109375,636.1520385742188,,1280.0,720.0,0.0,0.0,0.0,,0.0
,,,,,"['24400334', '22008760']",,,,531.785400390625,732.2020874023438,640.0441284179688,344.0089111328125,,,0.0,0.0,,0.0,0.0
AUTOLab+84bd5053+2023-07-21-14h-43m-24s,,,216.0,,,,,,,732.2020874023438,639.7764892578125,370.2777404785156,1280.0,720.0,0.0,0.0,,,0.0
